CENTER_SESSION,,BOARD_MEDIUM_GRADE_NOT_ASSIGNED,"Board, Medium, Grade not assigned to Center.","केंद्राला बोर्ड, माध्यम, श्रेणी नियुक्त केलेली नाही.","केंद्र को बोर्ड, माध्यम, कक्षा असाइन नहीं की गई है।","ବୋର୍ଡ, ମଧ୍ୟମ, ଗ୍ରେଡ୍ କେନ୍ଦ୍ରକୁ ନ୍ୟସ୍ତ ହୋଇନାହିଁ |","బోర్డు, మీడియం, గ్రేడ్ సెంటర్‌కు కేటాయించబడలేదు","ಬೋರ್ಡ್, ಮಧ್ಯಮ, ದರ್ಜೆಯನ್ನು ಕೇಂದ್ರಕ್ಕೆ ನಿಯೋಜಿಸಲಾಗಿಲ್ಲ.","போர்டு, மீடியம், வகுப்பு மையத்திற்கு ஒதுக்கப்படவில்லை.","બોર્ડ, મધ્યમ, ગ્રેડ સેન્ટર ને  સોંપવામાં આવ્યા નથી.",بورڈ، میڈیم، گریڈ مرکز کو تفویض نہیں کیا گیا ہے۔
CENTER_SESSION,,START_TIME_ERROR,Start time cannot be later than end time.,सुरुवातीचा  वेळ समाप्ती वेळेपेक्षा उशीरा ( नंतरचा ) असू शकत नाही.,शुरू का समय खत्म से बाद का नहीं हो सकता,ଆରମ୍ଭ ସମୟ ଶେଷ ସମୟଠାରୁ ବିଳମ୍ବ ହୋଇପାରିବ ନାହିଁ |,ప్రారంభ సమయం ముగింపు సమయం కంటే తరువాత ఉండకూడదు.,ಆರಂಭದ ಸಮಯವು ಅಂತ್ಯದ ಸಮಯಕ್ಕಿಂತ ನಂತರ ಇರುವಂತಿಲ್ಲ.,தொடக்க நேரம் முடிவு நேரத்தை விடப் பிற்பட்டதாக இருக்கக்கூடாது.,પ્રારંભ સમય સમાપ્તિ સમય કરતાં પાછળનો ન હોઈ શકે.,آغاز کا وقت اختتامی وقت کے بعد کا نہیں ہو سکتا۔
CENTER_SESSION,,END_TIME_ERROR,End time cannot be earlier than start time,सुरुवातीचा  वेळ समाप्ती वेळेपेक्षा आधीचा  असू शकत नाही.,खत्म का समय शुरू से पहले का नहीं हो सकता,ଶେଷ ସମୟ ଆରମ୍ଭ ସମୟଠାରୁ ପୂର୍ବରୁ ହୋଇପାରିବ ନାହିଁ |,ముగింపు సమయం ప్రారంభ సమయం కంటే ముందు ఉండకూడదు,ಅಂತ್ಯ ಸಮಯವು ಪ್ರಾರಂಭ ಸಮಯಕ್ಕಿಂತ ಮುಂಚಿತವಾಗಿರಬಾರದು.,முடிவு நேரம் தொடக்க நேரத்தை விட முன்னதாக இருக்க முடியாது,સમાપ્તિ સમય પ્રારંભ સમય કરતાં વહેલો ન હોઈ શકે,اختتامی وقت آغاز کے وقت سے پہلے کا نہیں ہو سکتا
CENTER_SESSION,,START_DATE_ERROR,Start date cannot be later than end date,सुरुवातीची तारीख समाप्ती च्या तारखेनंतर असू शकत नाही.,शुरू की तारीख खत्म की तारीख से बाद की नहीं हो सकती,ଆରମ୍ଭ ତାରିଖ ଶେଷ ତାରିଖ ଠାରୁ ବିଳମ୍ବ ହୋଇପାରିବ ନାହିଁ |,ప్రారంభ తేదీ ముగింపు తేదీ కంటే తరువాత ఉండకూడదు,ಆರಂಭದ ದಿನಾಂಕವು ಅಂತಿಮ ದಿನಾಂಕಕ್ಕಿಂತ ನಂತರ ಇರಬಾರದು.,தொடக்கத் தேதி இறுதித் தேதிக்கு பிந்தியதாக இருக்கக்கூடாது,પ્રારંભ તારીખ સમાપ્તિ તારીખ કરતાં પાછળની ન હોઈ શકે,آغاز کی تاریخ اختتامی تاریخ سے بعد کی نہیں ہو سکتی
CENTER_SESSION,,END_DATE_ERROR,End date cannot be earlier than start date,समाप्तीची  तारीख सुरुवातीच्या तारखेपेक्षा आधी असू शकत नाही.,खत्म की तारीख शुरू से पहले की नहीं हो सकती,ଶେଷ ତାରିଖ ଆରମ୍ଭ ତାରିଖ ଠାରୁ ପୂର୍ବରୁ ହୋଇପାରିବ ନାହିଁ |,ముగింపు తేదీ ప్రారంభ తేదీ కంటే ముందు ఉండకూడదు,ಅಂತಿಮ ದಿನಾಂಕವು ಪ್ರಾರಂಭ ದಿನಾಂಕಕ್ಕಿಂತ ಮೊದಲು ಇರಬಾರದು.,இறுதித் தேதி தொடக்கத் தேதிக்கு முந்தையதாக இருக்கக்கூடாது,સમાપ્તિ તારીખ પ્રારંભ તારીખ કરતા પહેલાની ન હોઈ શકે,اختتامی تاریخ تاریخ آغاز سے پہلے کی نہیں ہو سکتی
CENTER_SESSION,,DELETE_THIS_SESSION,Delete this session,हे सत्र हटवा,इस सत्र को हटाएं,ଏହି ଅଧିବେଶନ ଡିଲିଟ୍ କରନ୍ତୁ |,ఈ సెషన్‌ను తొలగించండి,ಈ ಸೆಷನ್ ಅಳಿಸಿ,இந்த அமர்வை நீக்கு,આ સત્ર કાઢી નાખો,اس سیشن کو حذف کریں
CENTER_SESSION,,LEARNER_PREREQUISITES,Learner Prerequisites,विद्यार्थ्यांच्या पूर्व आवश्यकता,पूर्व आवश्यकताएँ,ଶିକ୍ଷାର୍ଥୀଙ୍କ  ପୂର୍ବଆବଶ୍ୟକତା,అభ్యాసకుల ముందస్తు అవసరాలు,ಕಲಿಯುವವರ ಪೂರ್ವಾಪೇಕ್ಷಿತಗಳು,மாணவரின் முன்னேற்பாடுகள்,લર્નર ની પૂર્વજરૂરીયાતો,سیکھنے والے کی ابتدائی ضروریات
CENTER_SESSION,,LEARNER_POSTREQUISITES,Learner Postrequisites,विद्यार्थ्यांच्या नंतरच्या आवश्यकता,बाद की आवश्यकताएँ,ଶିକ୍ଷାର୍ଥୀଙ୍କ  ପରବର୍ତ୍ତୀ ଆବଶ୍ୟକତା |,అభ్యాసకుల అనంతర అవసరాలు,ಕಲಿಯುವವರ ನಂತರದ ಅವಶ್ಯಕತೆಗಳು,மாணவரின் பின்னேற்பாடுகள்,લર્નરની પોસ્ટ-આવશ્યકતા,سیکھنے والے کی بعد کی ضروریات
MANAGE_USERS,,CENTERS_REQUESTED_SUCCESSFULLY,Center requested successfully,केंद्राने यशस्वीरित्या विनंती केली,केंद्र का अनुरोध सफल रहा,କେନ୍ଦ୍ର ଅନୁରୋଧ ସଫଳତାର ସହିତ,సెంటర్ విజయవంతంగా అభ్యర్థించబడింది,ಕೇಂದ್ರವು ಯಶಸ್ವಿಯಾಗಿ ವಿನಂತಿಸಿದೆ,மையம் வெற்றிகரமாக கோரப்பட்டது,સેન્ટર એ સફળતાપૂર્વક વિનંતી કરી,مرکز کامیابی سے درخواست کی گئی
MANAGE_USERS,,CENTERS_REASSIGNED_SUCCESSFULLY,Center reassigned successfully,केंद्र यशस्वीरीत्या पुनर्नियुक्त केले गेले.,केंद्र को सफलतापूर्वक पुनः आवंटित किया गया,କେନ୍ଦ୍ର ସଫଳତାର ସହିତ ପୁନଃ ନିଯୁକ୍ତ,సెంటర్ విజయవంతంగా తిరిగి కేటాయించబడింది,ಕೇಂದ್ರವನ್ನು ಯಶಸ್ವಿಯಾಗಿ ಮರು ನಿಯೋಜಿಸಲಾಗಿದೆ,மையம் வெற்றிகரமாக மறுஒதுக்கீடு செய்யப்பட்டது.,સેન્ટર સફળતાપૂર્વક ફરીથી સોંપવામાં આવ્યું,مرکز کامیابی سے دوبارہ تفویض کیا گیا
MANAGE_USERS,,CENTERS_REQUEST_FAILED,Center Request Failed,केंद्र विनंती अयशस्वी झाली.,केंद्र का अनुरोध विफल रहा,କେନ୍ଦ୍ର ଅନୁରୋଧ ବିଫଳ ହେଲା |,సెంటర్ అభ్యర్థన విఫలమైంది,ಕೇಂದ್ರ ವಿನಂತಿ ವಿಫಲವಾಗಿದೆ,மையக் கோரிக்கை தோல்வியடைந்தது,સેન્ટર ની વિનંતી નિષ્ફળ,مرکز کی درخواست ناکام ہوئی
FORM,,FULL_NAME,Full Name,पूर्ण नाव,पूरा नाम,ପୂର୍ଣ୍ଣ ନାମ,పూర్తి పేరు,ಪೂರ್ಣ ಹೆಸರು,முழுப் பெயர்,પૂરું નામ,مکمل نام
FORM,,ENTER_FULL_NAME,Enter FUll Name,पूर्ण नाव प्रविष्ट करा,पूरा नाम दर्ज करें,ପୂର୍ଣ୍ଣ ନାମ ଦାଖଲ କରନ୍ତୁ,పూర్తి పేరును నమోదు చేయండి,ಪೂರ್ಣ ಹೆಸರನ್ನು ನಮೂದಿಸಿ,முழுப் பெயரை உள்ளிடு,પૂરું નામ એન્ટર કરો,مکمل نام درج کریں
FORM,,CONTACT_NUMBER,Contact Number,संपर्क क्रमांक,संपर्क नंबर,ଯୋଗାଯୋଗ ନମ୍ବର,సంప్రదింపు సంఖ్య,ಸಂಪರ್ಕ ಸಂಖ್ಯೆ,தொடர்பு எண்,કોન્ટેક્ટ નંબર,رابطہ نمبر
FORM,,ENTER_CONTACT_NUMBER,Enter Contact Number,संपर्क क्रमांक प्रविष्ट करा,संपर्क नंबर दर्ज करें,ଯୋଗାଯୋଗ ନମ୍ବର  ଦାଖଲ କରନ୍ତୁ,సంప్రదింపు సంఖ్యను నమోదు చేయండి,ಸಂಪರ್ಕ ಸಂಖ್ಯೆಯನ್ನು ನಮೂದಿಸಿ,தொடர்பு எண்ணை உள்ளிடு,કોન્ટેક્ટનંબર એન્ટર કરો,رابطہ نمبر درج کریں
FORM,,HOW_WAS_LEARNER_MOBILISED,How Was the Learner Mobilised?,शिकणाऱ्याची चळवळ कशी करण्यात आली?,लर्नर को कैसे मोबिलाइज गया?,ଶିକ୍ଷାର୍ଥୀ କିପରି ମୋବିଳାଇଜ ହେଲେ ?,అభ్యాసకుడు ఎలా సమీకరించబడ్డాడు?,ಕಲಿಯುವವರನ್ನು ಹೇಗೆ ಸಜ್ಜುಗೊಳಿಸಲಾಯಿತು?,மாணவர் எவ்வாறு அணிதிரட்டப்பட்டார்?,લર્નર ને કેવી રીતે મોબિલાઈઝ કરવામાં આવ્યો?,طلباء کو کس طرح متحرک کیا گیا؟
FORM,,SECOND_CHANCE_ALUMNI,Second Chance Alumni,दुसऱ्या संधीचे माजी विद्यार्थी,सेकंड चांस के पूर्व छात्र,ସେକେଣ୍ଡ ଚାନ୍ସ ଆଲୁମିନୀ,సెకండ్ ఛాన్స్ పూర్వ విద్యార్థి,ಸೆಕಂಡ್ ಛಾನ್ಸ್ ಹಳೆಯ ವಿದ್ಯಾರ್ಥಿಗಳು,செகண்ட் சான்ஸ் முன்னாள் மாணவர்கள்,સેકન્ડ ચાન્સ ના ભૂતપૂર્વ વિદ્યાર્થીઓ,دوسری فرصت کے فارغ التحصیل
FORM,,PRATHAM_TEAM_MEMBER,Pratham Team Member,प्रथम टीम सदस्य,प्रथम टीम सदस्य,ପ୍ରଥମ ଟିମ୍ ସଦସ୍ୟ,ప్రథమ్ టీమ్ సభ్యుడు,ಪ್ರಥಮ್ ತಂಡದ ಸದಸ್ಯರು,பிரதம் குழு உறுப்பினர்,પ્રથમ ટીમ મેમ્બર,پراتھم ٹیم کا رکن
