BOARD_ENROLMENT,,MANDATORY,"Mandatory for {{FeesStepBoards}} only. For other Boards, this step is automatically marked completed. Please click on Save to submit the data.","{{FeesStepBoards}} साठी केवळ अनिवार्य. इतर बोर्डांसाठी, हा टप्पा आपोआप पूर्ण चिन्हांकित केला जातो. कृपया डेटा सबमिट करण्यासाठी जतन क्लिक करा.","{{FeesStepBoards}} के लिए अनिवार्य। अन्य बोर्डों के लिए, यह चरण स्वचालित रूप से पूर्ण हो जाता है। कृपया डेटा सबमिट करने के लिए सहेजें पर क्लिक करें।","{{FeesStepBoards}} ପାଇଁ ବାଧ୍ୟତାମୂଳକ | ଅନ୍ୟ ବୋର୍ଡଗୁଡ଼ିକ ପାଇଁ, ଏହି ପଦକ୍ଷେପ ସ୍ୱୟଂଚାଳିତ ଭାବରେ ସମାପ୍ତ ହୋଇଥାଏ | ତଥ୍ୟ ଦାଖଲ କରିବାକୁ ଦୟାକରି ସେଭ୍ କ୍ଲିକ୍ କରନ୍ତୁ |","ఇది {{FeesStepBoards}}కు మాత్రమే తప్పనిసరి. ఇతర బోర్డులకు, ఈ దశ స్వయంచాలకంగా పూర్తయినట్లు గుర్తించబడుతుంది. డేటాను సమర్పించడానికి దయచేసి సేవ్ పై క్లిక్ చేయండి.","{{FeesStepBoards}} ಗೆ ಮಾತ್ರ ಕಡ್ಡಾಯವಾಗಿದೆ. ಇತರ ಬೋರ್ಡ್‌ಗಳಿಗೆ, ಈ ಹಂತವನ್ನು ಸ್ವಯಂಚಾಲಿತವಾಗಿ ಪೂರ್ಣಗೊಂಡಿದೆ ಎಂದು ಗುರುತಿಸಲಾಗುತ್ತದೆ. ಡೇಟಾವನ್ನು ಸಲ್ಲಿಸಲು ದಯವಿಟ್ಟು ಉಳಿಸಿ ಮೇಲೆ ಕ್ಲಿಕ್ ಮಾಡಿ。",இது {{FeesStepBoards}} போர்டுகளுக்கு மட்டுமே கட்டாயம். மற்ற போர்டுகளுக்கு இந்த படி தானாகவே முடிந்ததாகக் குறிக்கப்படும். தரவைச் சமர்ப்பிக்க Save என்பதை அழுத்தவும்.,"માત્ર {{FeesStepBoards}} માટે ફરજિયાત. અન્ય બોર્ડ માટે, આ પગલું આપોઆપ પૂર્ણ થયું તરીકે ચિહ્નિત થયેલ છે. ડેટા સબમિટ કરવા માટે કૃપા કરીને સેવ પર ક્લિક કરો.",صرف {{فیس سٹیپ بورڈز}} کے لیے لازمی۔ دوسرے بورڈز کے لیے، یہ مرحلہ خود بخود مکمل کے طور پر نشان زد ہو جاتا ہے۔ براہ کرم ڈیٹا جمع کرنے کے لیے محفوظ کریں پر کلک کریں۔
BOARD_ENROLMENT,,COMPLETED,Completed,पूर्ण,पूर्ण,ସମ୍ପୂର୍ଣ୍ଣ,పూర్తయింది,ಪೂರ್ಣಗೊಂಡಿದೆ,முடிக்கப்பட்டது,પૂર્ણ,مکمل
BOARD_ENROLMENT,,MARK_AS_COMPLETE,Mark as Complete,समाप्त म्हणून चिन्हांकित करा,समाप्त के रूप में चिह्नित करें,ସମ୍ପୁର୍ଣ୍ଣ ଭାବରେ ଚିହ୍ନିତ କରନ୍ତୁ,పూర్తయినట్లు గుర్తించు,ಪೂರ್ಣಗೊಂಡಿದೆ ಎಂದು ಗುರುತಿಸಿ,முடிந்ததாகக் குறிக்கவும்,પૂર્ણ તરીકે ચિહ્નિત કરો,مکمل کے بطور نشان زد کریں۔
BOARD_ENROLMENT,,FILTER_BY_CURRENT_STAGES,Filter by Current Stages,सध्याच्या स्थितीनुसार निवडून योग्य गोष्टी ठेवा,वर्तमान स्थिति के अनुसार चुनकर सही चीजें रखें,ବର୍ତ୍ତମାନର ପର୍ଯ୍ୟାୟ ଅନୁସାରେ ଫିଲ୍ଟର୍ କରନ୍ତୁ,మీరు సాధించిన పురోగతి కోల్పోవచ్చు.,ಪ್ರಸ್ತುತ ಹಂತಗಳ ಮೂಲಕ ಫಿಲ್ಟರ್ ಮಾಡಿ,தற்போதைய நிலைகளின்படி வடிகட்டவும்,વર્તમાન તબક્કાઓ દ્વારા ફિલ્ટર કરો,موجودہ مراحل کے لحاظ سے فلٹر کریں۔
BOARD_ENROLMENT,,REGISTRATION_NUMBER,Registration Number,नोंदणी क्रमांक,पंजीकरण संख्या,ପଂଜୀକରଣ ନମ୍ବର,నమోదు సంఖ్య,ನೋಂದಣಿ ಸಂಖ್ಯೆ,பதிவு எண்,નોંધણી નંબર,رجسٹریشن نمبر
BOARD_ENROLMENT,,TOTAL_LEARNERS,Total Learners,एकूण विद्यार्थी,कुल छात्र,ସମୁଦାୟ ଶିକ୍ଷାର୍ଥୀ,మొత్తం అభ్యాసకులు,ಒಟ್ಟು ಕಲಿಯುವವರು,மொத்த மாணவர்கள்,કુલ લર્નર્સ,{{total}} لرنرس میں سے {{count}}
BOARD_ENROLMENT,,BOARD,Board,परीक्षा बोर्ड,परीक्षा बोर्ड,ବୋର୍ଡ,బోర్డు,ಬೋರ್ಡ್,போர்டு,બોર્ડ,بورڈ
BOARD_ENROLMENT,,CHOOSE_BOARD,Choose which Board the Learner is going to be enrolled in,विद्यार्थी कोणत्या बोर्डमध्ये नोंदणी करणार आहे ते निवडा.,चुनें कि विद्यार्थी किस बोर्ड में नामांकित होने वाला है।,କେଉଁ ବୋର୍ଡରେ ଶିକ୍ଷାର୍ଥୀ ନାମ ଲେଖାଇବାକୁ ଯାଉଛନ୍ତି ତାହା ବାଛନ୍ତୁ,అభ్యాసకుడు ఏ బోర్డులో నమోదు చేసుకోబోతున్నారో ఎంచుకోండి,ಕಲಿಯುವವರು ಯಾವ ಬೋರ್ಡ್ ಗೆ  ದಾಖಲಾಗಬೇಕೆಂದು ಆರಿಸಿ.,மாணவர் எந்த போர்டு -இல் சேரப் போகிறார் என்பதைத் தேர்வுசெய்,લર્નર કયા બોર્ડમાં દાખલ થવા જઈ રહ્યો છે તે પસંદ કરો,منتخب کریں کہ سیکھنے والا کس بورڈ میں داخلہ لینے والا ہے۔
BOARD_ENROLMENT,,CHOOSE_SUBJECT,Choose which subjects the learner is enrolling for,"विद्यार्थ्याने कोणते विशिष्ट विषय निवडले आहेत, ते निवडा","छात्र ने कौन से विशिष्ट विषय चुने हैं, यह चुनें।",କେଉଁ ବିଷୟଗୁଡିକ ନାମଲେଖା ପାଇଁ ଶିକ୍ଷାର୍ଥୀ ନାମ ଲେଖାଇଛନ୍ତି ତାହା ବାଛନ୍ତୁ,అభ్యాసకుడు నమోదు చేసుకునే సబ్జెక్టులను ఎంచుకోండి,ಕಲಿಯುವವರು ಯಾವ ವಿಷಯಗಳಿಗೆ ದಾಖಲಾಗುತ್ತಿದ್ದಾರೆ ಎಂಬುದನ್ನು ಆರಿಸಿ,மாணவர் எந்தப் பாடங்களுக்குச் சேருகிறார் என்பதைத் தேர்வுசெய்.,લર્નર કયા વિષયો માટે નોંધણી કરી રહ્યો છે તે પસંદ કરો,منتخب کریں کہ طالب علم کن مضامین میں داخلہ لے رہا ہے۔
BOARD_ENROLMENT,,SUBJECTS_ENROLLED,Subjects Enrolled,नोंदणीकृत विषय,पंजीकृत विषय,ଏନରୋଲଡ  ହୋଇଥିବା ବିଷୟଗୁଡିକ,నమోదు చేసుకున్న విషయాలు,ದಾಖಲಾದ ವಿಷಯಗಳು,சேர்க்கப்பட்ட பாடங்கள்,નોંધાયેલ વિષયો,مضامین کا اندراج
BOARD_ENROLMENT,,EXAM_REGISTRATION_FEES_PAID,Exam Registration Fees Paid?,परीक्षा नोंदणी शुल्क भरले आहे का?,क्या परीक्षा पंजीकरण शुल्क का भुगतान किया गया है?,ପରୀକ୍ଷା ପଂଜୀକରଣ ଦେୟ ପ୍ରଦାନ କରାଯାଇଛି ?,పరీక్ష నమోదు ఫీజు చెల్లించారా?,ಪರೀಕ್ಷಾ ನೋಂದಣಿ ಶುಲ್ಕ ಪಾವತಿಸಲಾಗಿದೆಯೇ?,தேர்வுப் பதிவுக் கட்டணம் செலுத்தப்பட்டதா?,પરીક્ષા નોંધણી ફી ચૂકવી છે?,امتحان کی رجسٹریشن فیس ادا کی گئی؟
BOARD_ENROLMENT,,EDIT,Edit,संपादित करा,संपादित करें,ସମ୍ପାଦନା କରନ୍ତୁ,సవరించు,ಎಡಿಟ್ ,எடிட்,સંપાદિત કરો,ترمیم کریں۔
BOARD_ENROLMENT,,SURE_GO_BACK,Are you sure you want to go back? Your progress might be lost.,तुम्हाला खरंच परत जायचे आहे का? तुमची प्रगती गमावली जाऊ शकते.,क्या आप वापस जाना चाहते हैं? आपकी प्रगति खो सकती है।,ଆପଣ ନିଶ୍ଚିତ କି ଆପଣ ଫେରିବାକୁ ଚାହୁଁଛନ୍ତି ? ତୁମର ପ୍ରଗତି ସ୍ଥାନାନ୍ତରିତ,మీరు వెనక్కి వెళ్లాలనుకుంటున్నారా?,ನೀವು ಹಿಂತಿರುಗಲು ಖಚಿತವಾಗಿ ಬಯಸುವಿರಾ? ನಿಮ್ಮ ಪ್ರಗತಿ ಕಳೆದುಹೋಗಬಹುದು。,நீங்கள் திரும்பிச் செல்ல விரும்புகிறீர்களா? உங்கள் தகவல்களை இழக்கப்படலாம்.,શું તમે ખરેખર પાછા જવા માંગો છો? તમારી પ્રગતિ ખોવાઈ શકે છે.,کیا آپ واقعی واپس جانا چاہتے ہیں؟ آپ کی ترقی ضائع ہو سکتی ہے۔
OBSERVATION,,OBSERVATION_START,Start Survey,सर्वेक्षण सुरू करा,सर्वेक्षण शुरू करें,ସର୍ଭେ ଆରମ୍ଭ କରନ୍ତୁ,ప్రస్తుత దశల ద్వారా ఫిల్టర్ చేయండి,ಸರ್ವೇ  ಪ್ರಾರಂಭಿಸಿ,சர்வே தொடங்கவும்,અવલોકન શરૂ કરો,سروے شروع کریں۔
OBSERVATION,,OBSERVATION_DETAILS,Survey Details,सर्वेक्षण तपशील,सर्वेक्षण के बारे में जानकारी,ସର୍ଭେର  ବିବରଣୀ,సర్వే వివరాలు,ಸರ್ವೇ ವಿವರಗಳು,சர்வே விவரங்கள்,અવલોકન વિગતો,سروے کی تفصیلات
OBSERVATION,,ADD_ENTITY,Add {{entityType}} in Survey list,सर्वेक्षण यादीत {{entityType}} जोडा,सर्वेक्षण सूची में {{entityType}} जोड़ें।,ଯୋଡନ୍ତୁ {{entityType}} ସର୍ଭେ  ତାଲିକାରେ,సర్వే జాబితాలో {{entityType}}ను జోడించండి,ಸರ್ವೇ ಪಟ್ಟಿಯಲ್ಲಿ {{entityType}} ಸೇರಿಸಿ,கண்காணிப்புப் பட்டியலில் {{entityType}}ஐச் சேர்க்கவும்,અવલોકન સૂચિમાં {{entityType}} ઉમેરો,سروے کی فہرست میں {{entityType}} شامل کریں۔
OBSERVATION,,SEARCH_ENTITY,Search {{entityType}} name,{{entityType}} नाव शोधा,{entityType}} का नाम खोजें।,ଖୋଜ {{entityType}} ନାମ ଲେଖ,{{entityType}} పేరును శోధించండి,{{entityType}} ಹೆಸರನ್ನು ಹುಡುಕಿ,{{entityType}} பெயரைத் தேடவும்,{{entityType}} નામ શોધો,{{ہستی کی قسم}} نام تلاش کریں۔
OBSERVATION,,OBSERVATIONS,{{name}} Survey,{{name}} सर्वेक्षणे,{{name}} सर्वेक्षण,{{name}} ସର୍ଭେ,{{name}} సర్వే,{{name}} ಸರ್ವೇ,{{name}} சர்வே,{{name}} અવલોકનો,{{name}} سروے
OBSERVATION,,SEARCH_OBSERVATIONS,Search Surveys,सर्वेक्षणे शोधा,सर्वेक्षण खोजें,ସର୍ଭେଗୁଡିକୁ ଖୋଜ,సర్వేలను శోధించండి,ಸರ್ವೇ ಹುಡುಕಿ ,சர்வேவை தேடு,અવલોકનો શોધો,سروے تلا ش کریں
OBSERVATION,,CONTINUE,Continue,"चालू ठेवा किंवा ""थांबवू नका.",जारी रखें या मत रोकें।,ଜାରୀ ରଖ,కొనసాగించు,ಮುಂದುವರಿಸಿ,தொடரவும்,ચાલુ રાખો,جاری رکھیں
OBSERVATION,,SUBMITTED,Submitted,सादर केले गेले किंवा पाठवला,प्रस्तुत किया गया,ଦାଖଲ,సమర్పించబడింది,ಸಲ್ಲಿಸಲಾಗಿದೆ,சமர்ப்பிக்கப்பட்டது,સબમિટ કર્યું,جمع کرایا
OBSERVATION,,FORM_SAVED_SUCCESSFULLY,Form changes saved successfully,फॉर्ममध्ये केलेले सुधार सुरक्षितरित्या संग्रहीत केले गेले आहेत,फॉर्म में किए गए सुधार सुरक्षित रूप से सहेजे गए हैं,ଫର୍ମ ପରିବର୍ତ୍ତନ ସଫଳତାର ସହିତ ସଂଚୟ ହେଲା,ఫారమ్ మార్పులు విజయవంతంగా సేవ్ చేయబడ్డాయి,ಫಾರ್ಮ್ ಬದಲಾವಣೆಗಳನ್ನು ಯಶಸ್ವಿಯಾಗಿ ಉಳಿಸಲಾಗಿದೆ,படிவ மாற்றங்கள் வெற்றிகரமாகச் சேமிக்கப்பட்டன,ફોર્મ ફેરફારો સફળતાપૂર્વક સાચવવામાં આવ્યા,فارم کی تبدیلیاں کامیابی سے محفوظ ہو گئیں۔
